date,ATO,ATO_EPS,PE Ratio
,,0.95,
1983-12-28,5.58,0.95,5.873684210526316
1983-12-29,5.54,0.95,5.831578947368421
1983-12-30,5.54,0.95,5.831578947368421
1984-01-03,5.5,0.95,5.7894736842105265
1984-01-04,5.42,0.95,5.705263157894737
1984-01-05,5.42,0.95,5.705263157894737
1984-01-06,5.5,0.95,5.7894736842105265
1984-01-09,5.54,0.95,5.831578947368421
1984-01-10,5.54,0.95,5.831578947368421
1984-01-11,5.5,0.95,5.7894736842105265
1984-01-12,5.5,0.95,5.7894736842105265
1984-01-13,5.5,0.95,5.7894736842105265
1984-01-16,5.54,0.95,5.831578947368421
1984-01-17,5.5,0.95,5.7894736842105265
1984-01-18,5.5,0.95,5.7894736842105265
1984-01-19,5.5,0.95,5.7894736842105265
1984-01-20,5.5,0.95,5.7894736842105265
1984-01-23,5.5,0.95,5.7894736842105265
1984-01-24,5.5,0.95,5.7894736842105265
1984-01-25,5.5,0.95,5.7894736842105265
1984-01-26,5.5,0.95,5.7894736842105265
1984-01-27,5.67,0.95,5.968421052631579
1984-01-30,5.67,0.95,5.968421052631579
1984-01-31,5.54,0.95,5.831578947368421
1984-02-01,5.67,0.95,5.968421052631579
1984-02-02,5.75,0.95,6.052631578947369
1984-02-03,5.92,0.95,6.231578947368421
1984-02-06,5.79,0.95,6.094736842105264
1984-02-07,5.79,0.95,6.094736842105264
1984-02-08,6.0,0.95,6.315789473684211
1984-02-09,6.0,0.95,6.315789473684211
1984-02-10,6.04,0.95,6.3578947368421055
1984-02-13,5.79,0.95,6.094736842105264
1984-02-14,5.79,0.95,6.094736842105264
1984-02-15,5.79,0.95,6.094736842105264
1984-02-16,5.79,0.95,6.094736842105264
1984-02-17,5.92,0.95,6.231578947368421
1984-02-21,5.79,0.95,6.094736842105264
1984-02-22,5.75,0.95,6.052631578947369
1984-02-23,5.75,0.95,6.052631578947369
1984-02-24,5.75,0.95,6.052631578947369
1984-02-27,5.67,0.95,5.968421052631579
1984-02-28,5.67,0.95,5.968421052631579
1984-02-29,5.67,0.95,5.968421052631579
1984-03-01,5.67,0.95,5.968421052631579
1984-03-02,5.67,0.95,5.968421052631579
1984-03-05,5.67,0.95,5.968421052631579
1984-03-06,5.75,0.95,6.052631578947369
1984-03-07,5.67,0.95,5.968421052631579
1984-03-08,5.67,0.95,5.968421052631579
1984-03-09,5.75,0.95,6.052631578947369
1984-03-12,5.79,0.95,6.094736842105264
1984-03-13,5.79,0.95,6.094736842105264
1984-03-14,5.79,0.95,6.094736842105264
1984-03-15,5.79,0.95,6.094736842105264
1984-03-16,5.79,0.95,6.094736842105264
1984-03-19,5.79,0.95,6.094736842105264
1984-03-20,5.79,0.95,6.094736842105264
1984-03-21,5.79,0.95,6.094736842105264
1984-03-22,5.79,0.95,6.094736842105264
1984-03-23,5.79,0.95,6.094736842105264
1984-03-26,5.83,0.95,6.136842105263158
1984-03-27,5.83,0.95,6.136842105263158
1984-03-28,5.83,0.95,6.136842105263158
1984-03-29,5.83,0.95,6.136842105263158
1984-03-30,5.83,0.95,6.136842105263158
1984-04-02,5.79,0.95,6.094736842105264
1984-04-03,5.67,0.95,5.968421052631579
1984-04-04,5.67,0.95,5.968421052631579
1984-04-05,5.54,0.95,5.831578947368421
1984-04-06,5.54,0.95,5.831578947368421
1984-04-09,5.54,0.95,5.831578947368421
1984-04-10,5.54,0.95,5.831578947368421
1984-04-11,5.67,0.95,5.968421052631579
1984-04-12,5.67,0.95,5.968421052631579
1984-04-13,5.54,0.95,5.831578947368421
1984-04-16,5.54,0.95,5.831578947368421
1984-04-17,5.5,0.95,5.7894736842105265
1984-04-18,5.5,0.95,5.7894736842105265
1984-04-19,5.5,0.95,5.7894736842105265
1984-04-23,5.42,0.95,5.705263157894737
1984-04-24,5.42,0.95,5.705263157894737
1984-04-25,5.29,0.95,5.568421052631579
1984-04-26,5.29,0.95,5.568421052631579
1984-04-27,5.29,0.95,5.568421052631579
1984-04-30,5.5,0.95,5.7894736842105265
1984-05-01,5.79,0.95,6.094736842105264
1984-05-02,5.67,0.95,5.968421052631579
1984-05-03,5.75,0.95,6.052631578947369
1984-05-04,5.79,0.95,6.094736842105264
1984-05-07,5.79,0.95,6.094736842105264
1984-05-08,5.92,0.95,6.231578947368421
1984-05-09,6.0,0.95,6.315789473684211
1984-05-10,6.0,0.95,6.315789473684211
1984-05-11,6.0,0.95,6.315789473684211
1984-05-14,5.92,0.95,6.231578947368421
1984-05-15,5.92,0.95,6.231578947368421
1984-05-16,5.92,0.95,6.231578947368421
1984-05-17,5.92,0.95,6.231578947368421
1984-05-18,5.92,0.95,6.231578947368421
1984-05-21,5.92,0.95,6.231578947368421
1984-05-22,5.75,0.95,6.052631578947369
1984-05-23,5.75,0.95,6.052631578947369
1984-05-24,5.54,0.95,5.831578947368421
1984-05-25,5.5,0.95,5.7894736842105265
1984-05-29,5.5,0.95,5.7894736842105265
1984-05-30,5.5,0.95,5.7894736842105265
1984-05-31,5.5,0.95,5.7894736842105265
1984-06-01,5.5,0.95,5.7894736842105265
1984-06-04,5.67,0.95,5.968421052631579
1984-06-05,5.54,0.95,5.831578947368421
1984-06-06,5.54,0.95,5.831578947368421
1984-06-07,5.54,0.95,5.831578947368421
1984-06-08,5.54,0.95,5.831578947368421
1984-06-11,5.54,0.95,5.831578947368421
1984-06-12,5.54,0.95,5.831578947368421
1984-06-13,5.54,0.95,5.831578947368421
1984-06-14,5.54,0.95,5.831578947368421
1984-06-15,5.54,0.95,5.831578947368421
1984-06-18,5.67,0.95,5.968421052631579
1984-06-19,5.67,0.95,5.968421052631579
1984-06-20,5.67,0.95,5.968421052631579
1984-06-21,5.67,0.95,5.968421052631579
1984-06-22,5.67,0.95,5.968421052631579
1984-06-25,5.67,0.95,5.968421052631579
1984-06-26,5.75,0.95,6.052631578947369
1984-06-27,5.92,0.95,6.231578947368421
1984-06-28,5.79,0.95,6.094736842105264
1984-06-29,5.79,0.95,6.094736842105264
1984-07-02,5.75,0.95,6.052631578947369
1984-07-03,5.75,0.95,6.052631578947369
1984-07-05,5.75,0.95,6.052631578947369
1984-07-06,5.75,0.95,6.052631578947369
1984-07-09,5.75,0.95,6.052631578947369
1984-07-10,5.75,0.95,6.052631578947369
1984-07-11,5.79,0.95,6.094736842105264
1984-07-12,5.79,0.95,6.094736842105264
1984-07-13,5.75,0.95,6.052631578947369
1984-07-16,5.75,0.95,6.052631578947369
1984-07-17,5.75,0.95,6.052631578947369
1984-07-18,5.75,0.95,6.052631578947369
1984-07-19,5.75,0.95,6.052631578947369
1984-07-20,5.67,0.95,5.968421052631579
1984-07-23,5.54,0.95,5.831578947368421
1984-07-24,5.5,0.95,5.7894736842105265
1984-07-25,5.42,0.95,5.705263157894737
1984-07-26,5.5,0.95,5.7894736842105265
1984-07-27,5.5,0.95,5.7894736842105265
1984-07-30,5.5,0.95,5.7894736842105265
1984-07-31,5.5,0.95,5.7894736842105265
1984-08-01,5.5,0.95,5.7894736842105265
1984-08-02,5.5,0.95,5.7894736842105265
1984-08-03,5.5,0.95,5.7894736842105265
1984-08-06,5.5,0.95,5.7894736842105265
1984-08-07,5.42,0.95,5.705263157894737
1984-08-08,5.42,0.95,5.705263157894737
1984-08-09,5.42,0.95,5.705263157894737
1984-08-10,5.42,0.95,5.705263157894737
1984-08-13,5.29,0.95,5.568421052631579
1984-08-14,5.42,0.95,5.705263157894737
1984-08-15,5.29,0.95,5.568421052631579
1984-08-16,5.29,0.95,5.568421052631579
1984-08-17,5.29,0.95,5.568421052631579
1984-08-20,5.42,0.95,5.705263157894737
1984-08-21,5.29,0.95,5.568421052631579
1984-08-22,5.29,0.95,5.568421052631579
1984-08-23,5.29,0.95,5.568421052631579
1984-08-24,5.29,0.95,5.568421052631579
1984-08-27,5.17,0.95,5.442105263157895
1984-08-28,5.17,0.95,5.442105263157895
1984-08-29,5.17,0.95,5.442105263157895
1984-08-30,5.04,0.95,5.305263157894737
1984-08-31,5.17,0.95,5.442105263157895
1984-09-04,5.17,0.95,5.442105263157895
1984-09-05,5.17,0.95,5.442105263157895
1984-09-06,5.17,0.95,5.442105263157895
1984-09-07,5.25,0.95,5.526315789473684
1984-09-10,5.25,0.95,5.526315789473684
1984-09-11,5.29,0.95,5.568421052631579
1984-09-12,5.42,0.95,5.705263157894737
1984-09-13,5.42,0.95,5.705263157894737
1984-09-14,5.29,0.95,5.568421052631579
1984-09-17,5.29,0.95,5.568421052631579
1984-09-18,5.29,0.95,5.568421052631579
1984-09-19,5.29,0.95,5.568421052631579
1984-09-20,5.42,0.95,5.705263157894737
1984-09-21,5.5,0.95,5.7894736842105265
1984-09-24,5.5,0.95,5.7894736842105265
1984-09-25,5.5,0.95,5.7894736842105265
1984-09-26,5.42,0.95,5.705263157894737
1984-09-27,5.5,0.95,5.7894736842105265
1984-09-28,5.54,0.95,5.831578947368421
1984-10-01,5.54,0.95,5.831578947368421
1984-10-02,5.54,0.95,5.831578947368421
1984-10-03,5.54,0.95,5.831578947368421
1984-10-04,5.67,0.95,5.968421052631579
1984-10-05,5.67,0.95,5.968421052631579
1984-10-08,5.67,0.95,5.968421052631579
1984-10-09,5.67,0.95,5.968421052631579
1984-10-10,5.67,0.95,5.968421052631579
1984-10-11,5.67,0.95,5.968421052631579
1984-10-12,5.54,0.95,5.831578947368421
1984-10-15,5.54,0.95,5.831578947368421
1984-10-16,5.54,0.95,5.831578947368421
1984-10-17,5.54,0.95,5.831578947368421
1984-10-18,5.54,0.95,5.831578947368421
1984-10-19,5.54,0.95,5.831578947368421
1984-10-22,5.54,0.95,5.831578947368421
1984-10-23,5.54,0.95,5.831578947368421
1984-10-24,5.54,0.95,5.831578947368421
1984-10-25,5.54,0.95,5.831578947368421
1984-10-26,5.54,0.95,5.831578947368421
1984-10-29,5.67,0.95,5.968421052631579
1984-10-30,5.75,0.95,6.052631578947369
1984-10-31,5.79,0.95,6.094736842105264
1984-11-01,6.17,0.95,6.494736842105263
1984-11-02,6.5,0.95,6.842105263157895
1984-11-05,6.54,0.95,6.88421052631579
1984-11-06,6.5,0.95,6.842105263157895
1984-11-07,6.25,0.95,6.578947368421053
1984-11-08,6.29,0.95,6.621052631578948
1984-11-09,6.5,0.95,6.842105263157895
1984-11-12,6.5,0.95,6.842105263157895
1984-11-13,6.5,0.95,6.842105263157895
1984-11-14,6.5,0.95,6.842105263157895
1984-11-15,6.5,0.95,6.842105263157895
1984-11-16,6.5,0.95,6.842105263157895
1984-11-19,6.5,0.95,6.842105263157895
1984-11-20,6.5,0.95,6.842105263157895
1984-11-21,6.5,0.95,6.842105263157895
1984-11-23,6.5,0.95,6.842105263157895
1984-11-26,6.54,0.95,6.88421052631579
1984-11-27,6.42,0.95,6.757894736842106
1984-11-28,6.29,0.95,6.621052631578948
1984-11-29,6.42,0.95,6.757894736842106
1984-11-30,6.29,0.95,6.621052631578948
1984-12-03,6.5,0.95,6.842105263157895
1984-12-04,6.42,0.95,6.757894736842106
1984-12-05,6.42,0.95,6.757894736842106
1984-12-06,6.42,0.95,6.757894736842106
1984-12-07,6.42,0.95,6.757894736842106
1984-12-10,6.5,0.95,6.842105263157895
1984-12-11,6.5,0.95,6.842105263157895
1984-12-12,6.5,0.95,6.842105263157895
1984-12-13,6.54,0.95,6.88421052631579
1984-12-14,6.54,0.95,6.88421052631579
1984-12-17,6.54,0.95,6.88421052631579
1984-12-18,6.54,0.95,6.88421052631579
1984-12-19,6.54,0.95,6.88421052631579
1984-12-20,6.42,0.95,6.757894736842106
1984-12-21,6.42,0.95,6.757894736842106
1984-12-24,6.42,0.95,6.757894736842106
1984-12-26,6.42,0.95,6.757894736842106
1984-12-27,6.42,0.95,6.757894736842106
1984-12-28,6.67,0.95,7.021052631578947
1984-12-31,6.54,0.95,6.88421052631579
1985-01-02,6.5,0.95,6.842105263157895
1985-01-03,6.54,0.95,6.88421052631579
1985-01-04,6.5,0.95,6.842105263157895
1985-01-07,6.5,0.95,6.842105263157895
1985-01-08,6.5,0.95,6.842105263157895
1985-01-09,6.54,0.95,6.88421052631579
1985-01-10,6.67,0.95,7.021052631578947
1985-01-11,6.54,0.95,6.88421052631579
1985-01-14,6.54,0.95,6.88421052631579
1985-01-15,6.5,0.95,6.842105263157895
1985-01-16,6.5,0.95,6.842105263157895
1985-01-17,6.42,0.95,6.757894736842106
1985-01-18,6.42,0.95,6.757894736842106
1985-01-21,6.42,0.95,6.757894736842106
1985-01-22,6.5,0.95,6.842105263157895
1985-01-23,6.54,0.95,6.88421052631579
1985-01-24,6.54,0.95,6.88421052631579
1985-01-25,6.67,0.95,7.021052631578947
1985-01-28,7.0,0.95,7.36842105263158
1985-01-29,7.0,0.95,7.36842105263158
1985-01-30,7.0,0.95,7.36842105263158
1985-01-31,7.0,0.95,7.36842105263158
1985-02-01,7.04,0.95,7.410526315789474
1985-02-04,7.04,0.95,7.410526315789474
1985-02-05,7.04,0.95,7.410526315789474
